zip,primary_city,state,FIPS,county,,latitude,longitude,DM_number,DM_percent
33813,Lakeland,FL,12105,Polk County,,28.04,-81.96
33815,Lakeland,FL,12105,Polk County,,28.04,-81.96
33820,Alturas,FL,12105,Polk County,,27.79,-81.85
33823,Auburndale,FL,12105,Polk County,,28.07,-81.79
33827,Babson Park,FL,12105,Polk County,,27.83,-81.52
33830,Bartow,FL,12105,Polk County,,27.89,-81.84
33831,Bartow,FL,12105,Polk County,,27.89,-81.84
33835,Bradley,FL,12105,Polk County,,27.79,-81.85
33836,Davenport,FL,12105,Polk County,,28.16,-81.6
33837,Davenport,FL,12105,Polk County,,28.16,-81.6
33838,Dundee,FL,12105,Polk County,,28.02,-81.62
33839,Eagle Lake,FL,12105,Polk County,,27.97,-81.75
33840,Eaton Park,FL,12105,Polk County,,28.2,-81.91
33841,Fort Meade,FL,12105,Polk County,,27.75,-81.79
33843,Frostproof,FL,12105,Polk County,,27.74,-81.53
33844,Haines City,FL,12105,Polk County,,28.1,-81.62
33845,Haines City,FL,12105,Polk County,,28.1,-81.62
33846,Highland City,FL,12105,Polk County,,27.96,-81.87
33847,Homeland,FL,12105,Polk County,,27.79,-81.85
33849,Kathleen,FL,12105,Polk County,,28.11,-82.02
33850,Lake Alfred,FL,12105,Polk County,,28.09,-81.72
33851,Lake Hamilton,FL,12105,Polk County,,28.04,-81.62
33853,Lake Wales,FL,12105,Polk County,,27.9,-81.58
33854,Lakeshore,FL,12105,Polk County,,27.87,-81.47
33855,Indian Lake Estates,FL,12105,Polk County,,27.87,-81.47
33856,Nalcrest,FL,12105,Polk County,,27.87,-81.47
33858,Loughman,FL,12105,Polk County,,28.23,-81.57
33859,Lake Wales,FL,12105,Polk County,,27.9,-81.58
33860,Mulberry,FL,12105,Polk County,,27.9,-81.97
33863,Nichols,FL,12105,Polk County,,27.79,-81.85
33867,River Ranch,FL,12105,Polk County,,27.88,-81.47
33868,Polk City,FL,12105,Polk County,,28.18,-81.82
33877,Waverly,FL,12105,Polk County,,27.96,-81.61
33880,Winter Haven,FL,12105,Polk County,,28.04,-81.72
33881,Winter Haven,FL,12105,Polk County,,28.04,-81.72
33882,Winter Haven,FL,12105,Polk County,,28.04,-81.72
33883,Winter Haven,FL,12105,Polk County,,28.04,-81.72
33884,Winter Haven,FL,12105,Polk County,,28.04,-81.72
33885,Winter Haven,FL,12105,Polk County,,28.04,-81.72
33888,Winter Haven,FL,12105,Polk County,,28.04,-81.72
33896,Davenport,FL,12105,Polk County,,28.16,-81.6
33897,Davenport,FL,12105,Polk County,,28.16,-81.6
33898,Lake Wales,FL,12105,Polk County,,27.9,-81.58
34759,Kissimmee,FL,12105,Polk County,,28.08,-81.44
32007,Bostwick,FL,12107,Putnam County,,29.77,-81.63
32112,Crescent City,FL,12107,Putnam County,,29.43,-81.51
32131,East Palatka,FL,12107,Putnam County,,29.65,-81.59
32138,Grandin,FL,12107,Putnam County,,29.72,-81.92
32139,Georgetown,FL,12107,Putnam County,,29.39,-81.63
32140,Florahome,FL,12107,Putnam County,,29.73,-81.88
32147,Hollister,FL,12107,Putnam County,,29.62,-81.81
32148,Interlachen,FL,12107,Putnam County,,29.61,-81.89
32149,Edgar,FL,12107,Putnam County,,29.61,-81.89
32157,Lake Como,FL,12107,Putnam County,,29.48,-81.57
32177,Palatka,FL,12107,Putnam County,,29.64,-81.65
32178,Palatka,FL,12107,Putnam County,,29.64,-81.65
32181,Pomona Park,FL,12107,Putnam County,,29.49,-81.59
32185,Putnam Hall,FL,12107,Putnam County,,29.73,-81.95
32187,San Mateo,FL,12107,Putnam County,,29.6,-81.58
32189,Satsuma,FL,12107,Putnam County,,29.55,-81.65
32193,Welaka,FL,12107,Putnam County,,29.48,-81.66
32640,Hawthorne,FL,12107,Putnam County,,29.59,-82.08
32666,Melrose,FL,12107,Putnam County,,29.7,-82.05
32530,Bagdad,FL,12113,Santa Rosa County,,30.58,-87.03
32561,Gulf Breeze,FL,12113,Santa Rosa County,,30.36,-87.17
32562,Gulf Breeze,FL,12113,Santa Rosa County,,30.36,-87.17
32563,Gulf Breeze,FL,12113,Santa Rosa County,,30.65,-86.88
32565,Jay,FL,12113,Santa Rosa County,,30.95,-87.15
32566,Navarre,FL,12113,Santa Rosa County,,30.36,-87.17
32570,Milton,FL,12113,Santa Rosa County,,30.63,-87.04
32571,Milton,FL,12113,Santa Rosa County,,30.63,-87.04
32572,Milton,FL,12113,Santa Rosa County,,30.63,-87.04
32583,Milton,FL,12113,Santa Rosa County,,30.63,-87.04
34223,Englewood,FL,12115,Sarasota County,,26.95,-82.35
34228,Longboat Key,FL,12115,Sarasota County,,27.37,-82.62
34229,Osprey,FL,12115,Sarasota County,,27.19,-82.49
34230,Sarasota,FL,12115,Sarasota County,,27.33,-82.54
34231,Sarasota,FL,12115,Sarasota County,,27.33,-82.54
34232,Sarasota,FL,12115,Sarasota County,,27.33,-82.54
34233,Sarasota,FL,12115,Sarasota County,,27.33,-82.54
34234,Sarasota,FL,12115,Sarasota County,,27.33,-82.54
34235,Sarasota,FL,12115,Sarasota County,,27.33,-82.54
34236,Sarasota,FL,12115,Sarasota County,,27.33,-82.54
34237,Sarasota,FL,12115,Sarasota County,,27.33,-82.54
34238,Sarasota,FL,12115,Sarasota County,,27.33,-82.54
34239,Sarasota,FL,12115,Sarasota County,,27.33,-82.54
34240,Sarasota,FL,12115,Sarasota County,,27.33,-82.54
34241,Sarasota,FL,12115,Sarasota County,,27.33,-82.54
34242,Sarasota,FL,12115,Sarasota County,,27.33,-82.54
34260,Sarasota,FL,12115,Sarasota County,,27.42,-82.54
34272,Laurel,FL,12115,Sarasota County,,27.14,-82.46
34274,Nokomis,FL,12115,Sarasota County,,27.12,-82.43
34275,Nokomis,FL,12115,Sarasota County,,27.12,-82.43
34276,Sarasota,FL,12115,Sarasota County,,27.33,-82.54
34277,Sarasota,FL,12115,Sarasota County,,27.33,-82.54
34278,Sarasota,FL,12115,Sarasota County,,27.33,-82.54
34284,Venice,FL,12115,Sarasota County,,27.09,-82.43
34285,Venice,FL,12115,Sarasota County,,27.09,-82.43
34286,North Port,FL,12115,Sarasota County,,27.04,-82.19
34287,North Port,FL,12115,Sarasota County,,27.04,-82.19
34288,North Port,FL,12115,Sarasota County,,27.04,-82.19
34289,North Port,FL,12115,Sarasota County,,27.04,-82.19
34290,North Port,FL,12115,Sarasota County,,27.04,-82.24
34291,North Port,FL,12115,Sarasota County,,27.17,-82.28
34292,Venice,FL,12115,Sarasota County,,27.09,-82.43
34293,Venice,FL,12115,Sarasota County,,27.09,-82.43
34295,Englewood,FL,12115,Sarasota County,,26.95,-82.35
32701,Altamonte Springs,FL,12117,Seminole County,,28.66,-81.39
32707,Casselberry,FL,12117,Seminole County,,28.66,-81.32
32708,Winter Springs,FL,12117,Seminole County,,28.68,-81.27
32714,Altamonte Springs,FL,12117,Seminole County,,28.66,-81.39
32715,Altamonte Springs,FL,12117,Seminole County,,28.66,-81.39
32716,Altamonte Springs,FL,12117,Seminole County,,28.66,-81.39
32718,Casselberry,FL,12117,Seminole County,,28.66,-81.32
32719,Winter Springs,FL,12117,Seminole County,,28.68,-81.27
32730,Casselberry,FL,12117,Seminole County,,28.66,-81.32
32732,Geneva,FL,12117,Seminole County,,28.73,-81.11
32745,Mid Florida,FL,12117,Seminole County,,28.75,-81.67
32746,Lake Mary,FL,12117,Seminole County,,28.75,-81.33
32747,Lake Monroe,FL,12117,Seminole County,,28.84,-81.27
32750,Longwood,FL,12117,Seminole County,,28.7,-81.34
32752,Longwood,FL,12117,Seminole County,,28.7,-81.34
32762,Oviedo,FL,12117,Seminole County,,28.65,-81.18
32765,Oviedo,FL,12117,Seminole County,,28.65,-81.18
32766,Oviedo,FL,12117,Seminole County,,28.65,-81.18
32771,Sanford,FL,12117,Seminole County,,28.78,-81.27
32772,Sanford,FL,12117,Seminole County,,28.78,-81.27
32773,Sanford,FL,12117,Seminole County,,28.78,-81.27
32779,Longwood,FL,12117,Seminole County,,28.7,-81.34
32791,Longwood,FL,12117,Seminole County,,28.7,-81.34
32795,Lake Mary,FL,12117,Seminole County,,28.75,-81.33
32799,Mid Florida,FL,12117,Seminole County,,28.76,-81.35
32033,Elkton,FL,12109,St Johns County,,29.78,-81.42
32080,Saint Augustine,FL,12109,St Johns County,,29.8,-81.26
32081,Ponte Vedra,FL,12109,St Johns County,,30.08,-81.4
32082,Ponte Vedra Beach,FL,12109,St Johns County,,30.23,-81.38
32084,Saint Augustine,FL,12109,St Johns County,,29.89,-81.31
32086,Saint Augustine,FL,12109,St Johns County,,29.89,-81.31
32092,Saint Augustine,FL,12109,St Johns County,,29.89,-81.31
32095,Saint Augustine,FL,12109,St Johns County,,29.89,-81.31
32145,Hastings,FL,12109,St Johns County,,29.71,-81.5
32259,Saint Johns,FL,12109,St Johns County,,30.08,-81.59
34945,Fort Pierce,FL,12111,St Lucie County,,27.44,-80.32
34946,Fort Pierce,FL,12111,St Lucie County,,27.44,-80.32
34947,Fort Pierce,FL,12111,St Lucie County,,27.44,-80.32
34949,Fort Pierce,FL,12111,St Lucie County,,27.44,-80.32
34950,Fort Pierce,FL,12111,St Lucie County,,27.44,-80.32
34951,Fort Pierce,FL,12111,St Lucie County,,27.44,-80.32
34952,Port Saint Lucie,FL,12111,St Lucie County,,27.27,-80.35
34953,Port Saint Lucie,FL,12111,St Lucie County,,27.27,-80.35
34981,Fort Pierce,FL,12111,St Lucie County,,27.44,-80.32
34982,Fort Pierce,FL,12111,St Lucie County,,27.44,-80.32
34983,Port Saint Lucie,FL,12111,St Lucie County,,27.27,-80.35
34984,Port Saint Lucie,FL,12111,St Lucie County,,27.27,-80.35
34986,Port Saint Lucie,FL,12111,St Lucie County,,27.27,-80.35
34987,Port Saint Lucie,FL,12111,St Lucie County,,27.27,-80.35
32004,Ponte Vedra Beach,FL,12109,St. Johns County,,30.23,-81.38
32085,Saint Augustine,FL,12109,St. Johns County,,29.89,-81.31
34948,Fort Pierce,FL,12111,St. Lucie County,,27.44,-80.32
34954,Fort Pierce,FL,12111,St. Lucie County,,27.44,-80.32
34979,Fort Pierce,FL,12111,St. Lucie County,,27.44,-80.32
34985,Port Saint Lucie,FL,12111,St. Lucie County,,27.27,-80.35
34988,Port Saint Lucie,FL,12111,St. Lucie County,,27.27,-80.35
32162,The Villages,FL,12119,Sumter County,,28.92,-81.92
32163,The Villages,FL,12119,Sumter County,,28.93,-81.95
33513,Bushnell,FL,12119,Sumter County,,28.66,-82.11
33514,Center Hill,FL,12119,Sumter County,,28.64,-81.99
33521,Coleman,FL,12119,Sumter County,,28.8,-82.06
33538,Lake Panasoffkee,FL,12119,Sumter County,,28.79,-82.13
33585,Sumterville,FL,12119,Sumter County,,28.73,-82.01
33597,Webster,FL,12119,Sumter County,,28.61,-82.05
34484,Oxford,FL,12119,Sumter County,,28.92,-82.04
34785,Wildwood,FL,12119,Sumter County,,28.85,-82.04
32008,Branford,FL,12121,Suwannee County,,29.96,-82.92
32060,Live Oak,FL,12121,Suwannee County,,30.29,-82.98
32062,Mc Alpin,FL,12121,Suwannee County,,30.13,-82.96
32064,Live Oak,FL,12121,Suwannee County,,30.29,-82.98
32071,O Brien,FL,12121,Suwannee County,,30.03,-82.92
32094,Wellborn,FL,12121,Suwannee County,,30.23,-82.81
32347,Perry,FL,12123,Taylor County,,30.1,-83.58
32348,Perry,FL,12123,Taylor County,,30.1,-83.58
32356,Salem,FL,12123,Taylor County,,29.88,-83.41
32357,Shady Grove,FL,12123,Taylor County,,30.28,-83.63
32359,Steinhatchee,FL,12123,Taylor County,,29.67,-83.39
32026,Raiford,FL,12125,Union County,,30.06,-82.24
32054,Lake Butler,FL,12125,Union County,,30.02,-82.33
32083,Raiford,FL,12125,Union County,,30.06,-82.23
32697,Worthington Springs,FL,12125,Union County,,29.93,-82.42
32105,Barberville,FL,12127,Volusia County,,29.18,-81.42
32114,Daytona Beach,FL,12127,Volusia County,,29.19,-81.05
32115,Daytona Beach,FL,12127,Volusia County,,29.19,-81.05
32116,Daytona Beach,FL,12127,Volusia County,,29.19,-81.05
32117,Daytona Beach,FL,12127,Volusia County,,29.19,-81.05
32118,Daytona Beach,FL,12127,Volusia County,,29.19,-81.05
32119,Daytona Beach,FL,12127,Volusia County,,29.19,-81.05
32120,Daytona Beach,FL,12127,Volusia County,,29.19,-81.05
32121,Daytona Beach,FL,12127,Volusia County,,29.19,-81.05
32122,Daytona Beach,FL,12127,Volusia County,,29.19,-81.05
32123,Port Orange,FL,12127,Volusia County,,29.19,-81.05
32124,Daytona Beach,FL,12127,Volusia County,,29.19,-81.05
32125,Daytona Beach,FL,12127,Volusia County,,29.19,-81.05
32126,Daytona Beach,FL,12127,Volusia County,,29.19,-81.05
32127,Port Orange,FL,12127,Volusia County,,29.19,-81.05
32128,Port Orange,FL,12127,Volusia County,,29.1,-81
32129,Port Orange,FL,12127,Volusia County,,29.1,-81
32130,De Leon Springs,FL,12127,Volusia County,,29.11,-81.35
32132,Edgewater,FL,12127,Volusia County,,28.96,-80.9
32141,Edgewater,FL,12127,Volusia County,,28.96,-80.9
32168,New Smyrna Beach,FL,12127,Volusia County,,29.02,-80.92
32169,New Smyrna Beach,FL,12127,Volusia County,,29.02,-80.92
32170,New Smyrna Beach,FL,12127,Volusia County,,29.02,-80.92
32173,Ormond Beach,FL,12127,Volusia County,,29.28,-81.06
32174,Ormond Beach,FL,12127,Volusia County,,29.28,-81.06
32175,Ormond Beach,FL,12127,Volusia County,,29.28,-81.06
32176,Ormond Beach,FL,12127,Volusia County,,29.28,-81.06
32180,Pierson,FL,12127,Volusia County,,29.23,-81.46
32190,Seville,FL,12127,Volusia County,,29.31,-81.49
32198,Daytona Beach,FL,12127,Volusia County,,29.19,-81.05
32706,Cassadaga,FL,12127,Volusia County,,28.96,-81.23
32713,Debary,FL,12127,Volusia County,,28.88,-81.32
32720,Deland,FL,12127,Volusia County,,29.05,-81.31
32721,Deland,FL,12127,Volusia County,,29.05,-81.31
32722,Glenwood,FL,12127,Volusia County,,29.08,-81.35
32723,Deland,FL,12127,Volusia County,,29.03,-81.3
32724,Deland,FL,12127,Volusia County,,29.05,-81.31
32725,Deltona,FL,12127,Volusia County,,28.9,-81.2
32728,Deltona,FL,12127,Volusia County,,28.9,-81.2
32738,Deltona,FL,12127,Volusia County,,28.9,-81.2
32739,Deltona,FL,12127,Volusia County,,28.9,-81.2
32744,Lake Helen,FL,12127,Volusia County,,28.98,-81.23
32753,Debary,FL,12127,Volusia County,,28.88,-81.31
32759,Oak Hill,FL,12127,Volusia County,,28.86,-80.85
32763,Orange City,FL,12127,Volusia County,,28.93,-81.29
32764,Osteen,FL,12127,Volusia County,,28.84,-81.16
32774,Orange City,FL,12127,Volusia County,,28.93,-81.29
32326,Crawfordville,FL,12129,Wakulla County,,30.17,-84.37
32327,Crawfordville,FL,12129,Wakulla County,,30.17,-84.37
32346,Panacea,FL,12129,Wakulla County,,30.03,-84.38
32355,Saint Marks,FL,12129,Wakulla County,,30.16,-84.2
32358,Sopchoppy,FL,12129,Wakulla County,,30.05,-84.48
32422,Argyle,FL,12131,Walton County,,30.71,-86.04
32433,Defuniak Springs,FL,12131,Walton County,,30.74,-86.19
32434,Mossy Head,FL,12131,Walton County,,30.74,-86.31
32435,Defuniak Springs,FL,12131,Walton County,,30.74,-86.19
32439,Freeport,FL,12131,Walton County,,30.5,-86.13
32454,Point Washington,FL,12131,Walton County,,30.37,-86.11
32455,Ponce De Leon,FL,12131,Walton County,,30.72,-85.93
32459,Santa Rosa Beach,FL,12131,Walton County,,30.37,-86.22
32538,Paxton,FL,12131,Walton County,,30.97,-86.31
32550,Miramar Beach,FL,12131,Walton County,,30.39,-86.31
32427,Caryville,FL,12133,Washington County,,30.77,-85.81
32428,Chipley,FL,12133,Washington County,,30.77,-85.54
32437,Ebro,FL,12133,Washington County,,30.44,-85.88
32462,Vernon,FL,12133,Washington County,,30.61,-85.7
32463,Wausau,FL,12133,Washington County,,30.63,-85.58
33106,Miami,FL,12086,Miami-Dade County,,25.84,-80.22
33206,Miami,FL,12086,Miami-Dade County,,25.72,-80.26
31513,Baxley,GA,13001,Appling County,,31.76,-82.35
31515,Baxley,GA,13001,Appling County,,31.76,-82.35
31563,Surrency,GA,13001,Appling County,,31.72,-82.19
31624,Axson,GA,13003,Atkinson County,,31.27,-82.73
31642,Pearson,GA,13003,Atkinson County,,31.29,-82.85
31650,Willacoochee,GA,13003,Atkinson County,,31.34,-83.04
31510,Alma,GA,13005,Bacon County,,31.54,-82.47
39870,Newton,GA,13007,Baker County,,31.3,-84.37
31034,Hardwick,GA,13009,Baldwin County,,32.99,-83.29
31059,Milledgeville,GA,13009,Baldwin County,,33.08,-83.3
31061,Milledgeville,GA,13009,Baldwin County,,33.08,-83.23
31062,Milledgeville,GA,13009,Baldwin County,,33.08,-83.23
30511,Baldwin,GA,13011,Banks County,,34.48,-83.53
30530,Commerce,GA,13011,Banks County,,34.2,-83.46
30547,Homer,GA,13011,Banks County,,34.33,-83.49
30558,Maysville,GA,13011,Banks County,,34.25,-83.55
30011,Auburn,GA,13013,Barrow County,,34.01,-83.83
30620,Bethlehem,GA,13013,Barrow County,,33.93,-83.7
30666,Statham,GA,13013,Barrow County,,33.96,-83.59
30680,Winder,GA,13013,Barrow County,,33.99,-83.72
30103,Adairsville,GA,13013,Bartow County,,34.36,-84.91
30120,Cartersville,GA,13013,Bartow County,,34.16,-84.8
30121,Cartersville,GA,13013,Bartow County,,34.16,-84.8
30123,Cassville,GA,13013,Bartow County,,34.23,-84.84
30137,Emerson,GA,13013,Bartow County,,34.13,-84.73
30145,Kingston,GA,13013,Bartow County,,34.23,-84.94
30171,Rydal,GA,13013,Bartow County,,34.37,-84.7
30178,Taylorsville,GA,13013,Bartow County,,34.08,-84.98
30184,White,GA,13013,Bartow County,,34.28,-84.74
31750,Fitzgerald,GA,13017,Ben Hill County,,31.7,-83.25
31622,Alapaha,GA,13019,Berrien County,,31.38,-83.22
31639,Nashville,GA,13019,Berrien County,,31.2,-83.24
31645,Ray City,GA,13019,Berrien County,,31.07,-83.19
31749,Enigma,GA,13019,Berrien County,,31.4,-83.33
31052,Lizella,GA,13021,Bibb County,,32.76,-83.86
31201,Macon,GA,13021,Bibb County,,32.83,-83.65
31202,Macon,GA,13021,Bibb County,,32.83,-83.65
31203,Macon,GA,13021,Bibb County,,32.83,-83.65
31204,Macon,GA,13021,Bibb County,,32.83,-83.65
31205,Macon,GA,13021,Bibb County,,32.83,-83.65
31206,Macon,GA,13021,Bibb County,,32.83,-83.65
31207,Macon,GA,13021,Bibb County,,32.83,-83.65
31208,Macon,GA,13021,Bibb County,,32.83,-83.65
31209,Macon,GA,13021,Bibb County,,32.83,-83.65
31210,Macon,GA,13021,Bibb County,,32.83,-83.65
31212,Macon,GA,13021,Bibb County,,32.83,-83.65
31213,Macon,GA,13021,Bibb County,,32.83,-83.65
31216,Macon,GA,13021,Bibb County,,32.83,-83.65
31217,Macon,GA,13021,Bibb County,,32.83,-83.65
31220,Macon,GA,13021,Bibb County,,32.83,-83.65
31221,Macon,GA,13021,Bibb County,,32.83,-83.65
31294,Macon,GA,13021,Bibb County,,32.83,-83.65
31295,Macon,GA,13021,Bibb County,,32.83,-83.65
31296,Macon,GA,13021,Bibb County,,32.83,-83.65
31297,Macon,GA,13021,Bibb County,,32.83,-83.65
31014,Cochran,GA,13023,Bleckley County,,32.38,-83.35
31542,Hoboken,GA,13025,Brantley County,,31.18,-82.13
31553,Nahunta,GA,13025,Brantley County,,31.2,-81.98
31566,Waynesville,GA,13025,Brantley County,,31.22,-81.79
31625,Barney,GA,13027,Brooks County,,31,-83.51
31629,Dixie,GA,13027,Brooks County,,30.78,-83.66
31638,Morven,GA,13027,Brooks County,,30.94,-83.5
31643,Quitman,GA,13027,Brooks County,,30.78,-83.56
31720,Barwick,GA,13027,Brooks County,,30.89,-83.73
31778,Pavo,GA,13027,Brooks County,,30.96,-83.73
31308,Ellabell,GA,13029,Bryan County,,32.12,-81.48
31321,Pembroke,GA,13029,Bryan County,,32.13,-81.62
31324,Richmond Hill,GA,13029,Bryan County,,31.93,-81.3
30415,Brooklet,GA,13031,Bulloch County,,32.38,-81.66
30450,Portal,GA,13031,Bulloch County,,32.53,-81.93
30452,Register,GA,13031,Bulloch County,,32.36,-81.88
30458,Statesboro,GA,13031,Bulloch County,,32.44,-81.77
30459,Statesboro,GA,13031,Bulloch County,,32.44,-81.77
30460,Statesboro,GA,13031,Bulloch County,,32.44,-81.77
30461,Statesboro,GA,13031,Bulloch County,,32.44,-81.77
30426,Girard,GA,13033,Burke County,,33.04,-81.71
30441,Midville,GA,13033,Burke County,,32.82,-82.23
30456,Sardis,GA,13033,Burke County,,32.97,-81.76
30811,Gough,GA,13033,Burke County,,33.04,-82.22
30816,Keysville,GA,13033,Burke County,,33.23,-82.22
30830,Waynesboro,GA,13033,Burke County,,33.09,-82.01
30216,Flovilla,GA,13035,Butts County,,33.25,-83.89
30233,Jackson,GA,13035,Butts County,,33.29,-83.96
30234,Jenkinsburg,GA,13035,Butts County,,33.32,-84.03
39813,Arlington,GA,13037,Calhoun County,,31.41,-84.69
39846,Edison,GA,13037,Calhoun County,,31.56,-84.73
39862,Leary,GA,13037,Calhoun County,,31.48,-84.5
39866,Morgan,GA,13037,Calhoun County,,31.55,-84.62
31547,Kings Bay,GA,13039,Camden County,,30.8,-81.53
31548,Kingsland,GA,13039,Camden County,,30.79,-81.66
31558,Saint Marys,GA,13039,Camden County,,30.75,-81.57
31565,Waverly,GA,13039,Camden County,,31.09,-81.72
31568,White Oak,GA,13039,Camden County,,31.03,-81.82
31569,Woodbine,GA,13039,Camden County,,30.95,-81.72
30439,Metter,GA,13043,Candler County,,32.39,-82.06
30451,Pulaski,GA,13043,Candler County,,32.39,-81.95
30108,Bowdon,GA,13045,Carroll County,,33.53,-85.25
30109,Bowdon Junction,GA,13045,Carroll County,,33.65,-85.13
30112,Carrollton,GA,13045,Carroll County,,33.58,-85.08
30116,Carrollton,GA,13045,Carroll County,,33.58,-85.07
30117,Carrollton,GA,13045,Carroll County,,33.58,-85.07
30118,Carrollton,GA,13045,Carroll County,,33.58,-85.07
30119,Carrollton,GA,13045,Carroll County,,33.58,-85.07
30150,Mount Zion,GA,13045,Carroll County,,33.63,-85.18
30170,Roopville,GA,13045,Carroll County,,33.45,-85.13
30179,Temple,GA,13045,Carroll County,,33.73,-85.03
30180,Villa Rica,GA,13045,Carroll County,,33.73,-84.92
30182,Waco,GA,13045,Carroll County,,33.7,-85.18
30185,Whitesburg,GA,13045,Carroll County,,33.49,-84.91
30726,Graysville,GA,13047,Catoosa County,,34.89,-85.12
30736,Ringgold,GA,13047,Catoosa County,,34.91,-85.1
30742,Fort Oglethorpe,GA,13047,Catoosa County,,34.92,-85.25
31537,Folkston,GA,13049,Charlton County,,30.83,-82
31562,Saint George,GA,13049,Charlton County,,30.5,-82.12
31322,Pooler,GA,13051,Chatham County,,32.1,-81.25
31328,Tybee Island,GA,13051,Chatham County,,32.01,-80.85
31401,Savannah,GA,13051,Chatham County,,32.08,-81.1
31402,Savannah,GA,13051,Chatham County,,32.08,-81.1
31403,Savannah,GA,13051,Chatham County,,32.08,-81.1
31404,Savannah,GA,13051,Chatham County,,32.08,-81.1
31405,Savannah,GA,13051,Chatham County,,32.08,-81.1
31406,Savannah,GA,13051,Chatham County,,32.08,-81.1
31407,Savannah,GA,13051,Chatham County,,32.08,-81.1
31408,Savannah,GA,13051,Chatham County,,32.08,-81.1
31409,Savannah,GA,13051,Chatham County,,32.08,-81.1
31410,Savannah,GA,13051,Chatham County,,32.08,-81.1
31411,Savannah,GA,13051,Chatham County,,32.08,-81.1
31412,Savannah,GA,13051,Chatham County,,32.08,-81.1
31414,Savannah,GA,13051,Chatham County,,32.08,-81.1
31415,Savannah,GA,13051,Chatham County,,32.08,-81.1
31416,Savannah,GA,13051,Chatham County,,32.08,-81.1
31418,Savannah,GA,13051,Chatham County,,32.08,-81.1
31419,Savannah,GA,13051,Chatham County,,32.08,-81.1
31420,Savannah,GA,13051,Chatham County,,32.08,-81.1
31421,Savannah,GA,13051,Chatham County,,32.08,-81.1
31805,Cusseta,GA,13053,Chattahoochee County,,32.3,-84.77
31905,Fort Benning,GA,13053,Chattahoochee County,,32.39,-84.87
31995,Fort Benning,GA,13053,Chattahoochee County,,32.39,-84.87
30730,Lyerly,GA,13055,Chattooga County,,34.4,-85.4
30731,Menlo,GA,13055,Chattooga County,,34.48,-85.47
30747,Summerville,GA,13055,Chattooga County,,34.47,-85.34
30753,Trion,GA,13055,Chattooga County,,34.54,-85.31
30102,Acworth,GA,13057,Cherokee County,,34.05,-84.67
30107,Ball Ground,GA,13057,Cherokee County,,34.33,-84.37
30114,Canton,GA,13057,Cherokee County,,34.24,-84.49
30115,Canton,GA,13057,Cherokee County,,34.24,-84.49
30142,Holly Springs,GA,13057,Cherokee County,,34.17,-84.49
30146,Lebanon,GA,13057,Cherokee County,,34.21,-84.44
30169,Canton,GA,13057,Cherokee County,,34.14,-84.3
30183,Waleska,GA,13057,Cherokee County,,34.31,-84.55
30188,Woodstock,GA,13057,Cherokee County,,34.1,-84.51
30189,Woodstock,GA,13057,Cherokee County,,34.1,-84.51
30601,Athens,GA,13059,Clarke County,,33.95,-83.39
30602,Athens,GA,13059,Clarke County,,33.95,-83.39
30603,Athens,GA,13059,Clarke County,,33.95,-83.39
30604,Athens,GA,13059,Clarke County,,33.95,-83.39
30605,Athens,GA,13059,Clarke County,,33.95,-83.39
30606,Athens,GA,13059,Clarke County,,33.95,-83.39
30607,Athens,GA,13059,Clarke County,,33.95,-83.39
30608,Athens,GA,13059,Clarke County,,33.95,-83.39
30609,Athens,GA,13059,Clarke County,,33.95,-83.39
30612,Athens,GA,13059,Clarke County,,33.95,-83.39
39824,Bluffton,GA,13061,Clay County,,31.55,-84.86
39851,Fort Gaines,GA,13061,Clay County,,31.61,-84.99
30236,Jonesboro,GA,13063,Clayton County,,33.52,-84.35
30237,Jonesboro,GA,13063,Clayton County,,33.52,-84.35
30238,Jonesboro,GA,13063,Clayton County,,33.52,-84.35
30250,Lovejoy,GA,13063,Clayton County,,33.43,-84.31
30260,Morrow,GA,13063,Clayton County,,33.57,-84.34
30273,Rex,GA,13063,Clayton County,,33.58,-84.27
30274,Riverdale,GA,13063,Clayton County,,33.56,-84.4
30287,Morrow,GA,13063,Clayton County,,33.57,-84.34
30296,Riverdale,GA,13063,Clayton County,,33.56,-84.4
30297,Forest Park,GA,13063,Clayton County,,33.61,-84.35
30298,Forest Park,GA,13063,Clayton County,,33.61,-84.35
30320,Atlanta,GA,13063,Clayton County,,33.63,-84.43
30138,Esom Hill,GA,13233,Polk County,,33.93,-85.37
31623,Argyle,GA,13065,Clinch County,,31.07,-82.64
31630,Du Pont,GA,13065,Clinch County,,30.98,-82.86
31631,Fargo,GA,13065,Clinch County,,30.68,-82.56
31634,Homerville,GA,13065,Clinch County,,31.03,-82.75
30006,Marietta,GA,13067,Cobb County,,33.95,-84.54
30007,Marietta,GA,13067,Cobb County,,33.95,-84.54
30008,Marietta,GA,13067,Cobb County,,33.95,-84.54
30060,Marietta,GA,13067,Cobb County,,33.95,-84.54
30061,Marietta,GA,13067,Cobb County,,33.95,-84.54
30062,Marietta,GA,13067,Cobb County,,33.95,-84.54
30063,Marietta,GA,13067,Cobb County,,33.95,-84.54
30064,Marietta,GA,13067,Cobb County,,33.95,-84.54
30065,Marietta,GA,13067,Cobb County,,33.95,-84.54
30066,Marietta,GA,13067,Cobb County,,33.95,-84.54
30067,Marietta,GA,13067,Cobb County,,33.95,-84.54
30068,Marietta,GA,13067,Cobb County,,33.95,-84.54
